,ts_code,end_date,symbol,mkv,amount,stk_mkv_ratio
1608,510300.SH,20161231,002568.SZ,6712838.88,331662.0,0.04
1609,510300.SH,20161231,600996.SH,234875.0,12500.0,0.0
1610,510300.SH,20161231,603986.SH,201640.01,1133.0,0.0
1611,510300.SH,20161231,603708.SH,185794.62,5874.0,0.0
1612,510300.SH,20161231,002831.SZ,153554.8,2219.0,0.0
1613,510300.SH,20161231,300518.SZ,148178.76,1306.0,0.0
1614,510300.SH,20161231,603727.SH,134604.96,2832.0,0.0
1615,510300.SH,20161231,300569.SZ,131452.56,1314.0,0.0
1616,510300.SH,20161231,603823.SH,123167.88,3762.0,0.0
1617,510300.SH,20161231,002822.SZ,118362.33,4097.0,0.0
1618,510300.SH,20161231,601375.SH,106780.0,26695.0,0.0
1619,510300.SH,20161231,300526.SZ,105317.52,984.0,0.0
1620,510300.SH,20161231,603098.SH,103332.51,4293.0,0.0
1621,510300.SH,20161231,300570.SZ,100093.0,1810.0,0.0
1622,510300.SH,20161231,002823.SZ,89951.4,1947.0,0.0
1623,510300.SH,20161231,603298.SH,88403.48,3641.0,0.0
1624,510300.SH,20161231,603228.SH,80851.56,3491.0,0.0
1625,510300.SH,20161231,603660.SH,75813.66,2353.0,0.0
1626,510300.SH,20161231,603928.SH,74359.5,2670.0,0.0
1627,510300.SH,20161231,603585.SH,72578.52,1041.0,0.0
1628,510300.SH,20161231,002798.SZ,70752.0,1056.0,0.0
1629,510300.SH,20161231,002832.SZ,70290.6,1158.0,0.0
1630,510300.SH,20161231,603577.SH,69642.6,2460.0,0.0
1631,510300.SH,20161231,603336.SH,69239.97,1471.0,0.0
1632,510300.SH,20161231,603218.SH,68805.8,1652.0,0.0
1633,510300.SH,20161231,603877.SH,67734.0,3180.0,0.0
1634,510300.SH,20161231,603819.SH,67580.4,1698.0,0.0
1635,510300.SH,20161231,300583.SZ,63738.78,1582.0,0.0
1636,510300.SH,20161231,002827.SZ,60905.22,2059.0,0.0
1637,510300.SH,20161231,603033.SH,59821.2,1160.0,0.0
1638,510300.SH,20161231,002826.SZ,57316.68,2181.0,0.0
1639,510300.SH,20161231,601882.SH,54215.52,2148.0,0.0
1640,510300.SH,20161231,603416.SH,53886.08,1076.0,0.0
1641,510300.SH,20161231,002825.SZ,53521.61,1139.0,0.0
1642,510300.SH,20161231,300537.SZ,49960.96,1024.0,0.0
1643,510300.SH,20161231,002833.SZ,48331.66,2743.0,0.0
1644,510300.SH,20161231,603389.SH,47327.93,1963.0,0.0
1645,510300.SH,20161231,603058.SH,42675.07,3869.0,0.0
1646,510300.SH,20161231,002828.SZ,40221.2,1042.0,0.0
1647,510300.SH,20161231,603886.SH,39683.4,2242.0,0.0
1648,510300.SH,20161231,603689.SH,37917.66,4818.0,0.0
1649,510300.SH,20161231,300582.SZ,35157.33,1359.0,0.0
1650,510300.SH,20161231,603239.SH,29059.8,924.0,0.0
1651,510300.SH,20161231,002835.SZ,24220.26,1126.0,0.0
1652,510300.SH,20161231,603035.SH,24179.04,2316.0,0.0
1653,510300.SH,20161231,603266.SH,22852.06,1562.0,0.0
1654,510300.SH,20161231,300587.SZ,20290.18,1438.0,0.0
1655,510300.SH,20161231,603929.SH,15592.23,2193.0,0.0
1656,510300.SH,20161231,002840.SZ,11881.7,1814.0,0.0
1657,510300.SH,20161231,002838.SZ,10405.68,681.0,0.0
1658,510300.SH,20161231,603032.SH,9458.68,1628.0,0.0
1659,510300.SH,20161231,300586.SZ,9355.8,1006.0,0.0
1660,510300.SH,20161231,300591.SZ,7358.79,2397.0,0.0
1661,510300.SH,20161231,300588.SZ,6817.2,1380.0,0.0
1662,510300.SH,20160930,600519.SH,334131983.17,1121587.0,1.75
1663,510300.SH,20160930,601318.SH,807305944.48,23633078.0,4.22
1664,510300.SH,20160930,000002.SZ,442645268.25,16914225.0,2.32
1665,510300.SH,20160930,600000.SH,309583260.0,18774000.0,1.62
1666,510300.SH,20160930,601328.SH,327478730.81,59218577.0,1.71
1667,510300.SH,20160930,601166.SH,461597854.17,28904061.0,2.41
1668,510300.SH,20160930,000651.SZ,292781963.32,13176506.0,1.53
1669,510300.SH,20160930,600016.SH,476369893.58,51443833.0,2.49
1670,510300.SH,20160930,600837.SH,279140790.9,17544990.0,1.46
1671,510300.SH,20160930,600036.SH,404407494.0,22467083.0,2.12
1672,510300.SH,20160630,000728.SZ,53807534.88,3218154.0,0.26
1673,510300.SH,20160630,002470.SZ,29885045.4,3712428.0,0.14
1674,510300.SH,20160630,600157.SH,34225783.18,8686747.0,0.17
1675,510300.SH,20160630,002065.SZ,48835187.5,1945625.0,0.24
1676,510300.SH,20160630,600352.SH,47931510.0,5560500.0,0.23
1677,510300.SH,20160630,002736.SZ,90556324.5,5249642.0,0.44
1678,510300.SH,20160630,300058.SZ,33140191.16,3412996.0,0.16
1679,510300.SH,20160630,601985.SH,77985185.88,11418036.0,0.38
1680,510300.SH,20160630,600196.SH,53264654.1,2800455.0,0.26
1681,510300.SH,20160630,600783.SH,15523759.6,718360.0,0.07
1682,510300.SH,20160630,600835.SH,55155658.32,7295722.0,0.27
1683,510300.SH,20160630,600827.SH,23745547.28,1965691.0,0.11
1684,510300.SH,20160630,600446.SH,42036335.0,1169300.0,0.2
1685,510300.SH,20160630,600011.SH,77348494.08,10285704.0,0.37
1686,510300.SH,20160630,600089.SH,54052856.64,6344232.0,0.26
1687,510300.SH,20160630,601127.SH,206761.94,8662.0,0.0
1688,510300.SH,20160630,603909.SH,20126.1,1095.0,0.0
1689,510300.SH,20160630,002500.SZ,45733155.84,2761664.0,0.22
1690,510300.SH,20160630,600060.SH,34805466.8,1968635.0,0.17
1691,510300.SH,20160630,600415.SH,41671072.56,6742892.0,0.2
1692,510300.SH,20160630,601607.SH,50889448.0,2819360.0,0.25
1693,510300.SH,20160630,002294.SZ,20816812.8,765324.0,0.1
1694,510300.SH,20160630,600958.SH,99383241.5,5912150.0,0.48
1695,510300.SH,20160630,000425.SZ,31874150.34,10416389.0,0.15
1696,510300.SH,20160630,600795.SH,77990022.15,26617755.0,0.38
1697,510300.SH,20160630,600085.SH,39815735.13,1336547.0,0.19
1698,510300.SH,20160630,600256.SH,31512239.2,7685912.0,0.15
1699,510300.SH,20160630,000060.SZ,38206612.78,3663146.0,0.18
1700,510300.SH,20160630,601866.SH,30929041.44,7810364.0,0.15
1701,510300.SH,20160630,600718.SH,42466822.56,2318058.0,0.2
1702,510300.SH,20160630,600018.SH,40482315.9,7937709.0,0.2
1703,510300.SH,20160630,000503.SZ,71203626.74,1770794.0,0.34
1704,510300.SH,20160630,600839.SH,40030481.4,9056670.0,0.19
1705,510300.SH,20160630,000629.SZ,28837393.45,12065855.0,0.14
1706,510300.SH,20160630,600118.SH,48613857.6,1446841.0,0.23
1707,510300.SH,20160630,600642.SH,31897375.16,5557034.0,0.15
1708,510300.SH,20160630,000630.SZ,37956411.26,14943469.0,0.18
1709,510300.SH,20160630,601966.SH,199126.18,15341.0,0.0
1710,510300.SH,20160630,601390.SH,95332446.83,13677539.0,0.46
1711,510300.SH,20160630,000623.SZ,43757559.5,1753810.0,0.21
1712,510300.SH,20160630,600383.SH,56885444.28,5490873.0,0.27
1713,510300.SH,20160630,600600.SH,19731698.55,678765.0,0.1
1714,510300.SH,20160630,600519.SH,379608973.04,1300387.0,1.83
1715,510300.SH,20160630,601117.SH,26627259.68,4815056.0,0.13
1716,510300.SH,20160630,601601.SH,207668687.2,7680055.0,1.0
1717,510300.SH,20160630,601099.SH,68732484.01,11212477.0,0.33
1718,510300.SH,20160630,600837.SH,305567191.8,19816290.0,1.47
1719,510300.SH,20160630,600021.SH,21465573.48,2090124.0,0.1
1720,510300.SH,20160630,601718.SH,28910417.04,3784086.0,0.14
1721,510300.SH,20160630,600816.SH,34451239.2,2042160.0,0.17
1722,510300.SH,20160630,000895.SZ,50129205.12,2400824.0,0.24
1723,510300.SH,20160630,002805.SZ,5631.8,971.0,0.0
1724,510300.SH,20160630,000876.SZ,42666257.92,5128156.0,0.21
1725,510300.SH,20160630,002798.SZ,91555.2,1056.0,0.0
1726,510300.SH,20160630,600863.SH,21878855.08,7244654.0,0.11
1727,510300.SH,20160630,300144.SZ,35777759.71,1436281.0,0.17
1728,510300.SH,20160630,601899.SH,78203495.45,23205785.0,0.38
1729,510300.SH,20160630,601216.SH,21690362.61,2903663.0,0.1
1730,510300.SH,20160630,600271.SH,62706669.2,2634734.0,0.3
1731,510300.SH,20160630,300146.SZ,22664389.36,1673884.0,0.11
1732,510300.SH,20160630,600023.SH,45631605.68,8964952.0,0.22
1733,510300.SH,20160630,600999.SH,117132147.0,7098918.0,0.56
1734,510300.SH,20160630,600208.SH,41027797.89,9699243.0,0.2
1735,510300.SH,20160630,600008.SH,21180248.66,5444794.0,0.1
1736,510300.SH,20160630,600649.SH,52131452.64,3630324.0,0.25
1737,510300.SH,20160630,600739.SH,46269088.74,2971682.0,0.22
1738,510300.SH,20160630,601318.SH,850126227.12,26533278.0,4.1
1739,510300.SH,20160630,002799.SZ,47131.2,1080.0,0.0
1740,510300.SH,20160630,601006.SH,93741058.6,14556065.0,0.45
1741,510300.SH,20160630,002142.SZ,71020205.68,4805156.0,0.34
1742,510300.SH,20160630,601818.SH,147290705.6,39173060.0,0.71
1743,510300.SH,20160630,603131.SH,76664.1,1263.0,0.0
1744,510300.SH,20160630,601611.SH,775274.28,37059.0,0.0
1745,510300.SH,20160630,000157.SZ,44373298.2,10744140.0,0.21
1746,510300.SH,20160630,300516.SZ,258025.41,1473.0,0.0
1747,510300.SH,20160630,600309.SH,46490687.9,2687323.0,0.22
1748,510300.SH,20160630,300085.SZ,17927442.0,599580.0,0.09
1749,510300.SH,20160630,600373.SH,28293538.0,1363544.0,0.14
1750,510300.SH,20160630,600036.SH,441979702.5,25255983.0,2.13
1751,510300.SH,20160630,002202.SZ,58311201.56,3854012.0,0.28
1752,510300.SH,20160630,601555.SH,68913922.0,5142830.0,0.33
1753,510300.SH,20160630,603779.SH,117865.64,2809.0,0.0
1754,510300.SH,20160630,600406.SH,47640759.46,3563258.0,0.23
1755,510300.SH,20160630,601989.SH,143060690.25,22600425.0,0.69
1756,510300.SH,20160630,300512.SZ,187150.16,1873.0,0.0
1757,510300.SH,20160630,601872.SH,24596371.8,5255635.0,0.12
1758,510300.SH,20160630,600660.SH,47884998.0,3420357.0,0.23
1759,510300.SH,20160630,002024.SZ,99226538.52,9136882.0,0.48
1760,510300.SH,20160630,000046.SZ,37415724.93,3700863.0,0.18
1761,510300.SH,20160630,002027.SZ,23298912.0,1411200.0,0.11
1762,510300.SH,20160630,600029.SH,60624798.92,8587082.0,0.29
1763,510300.SH,20160630,300315.SZ,46359506.0,4419400.0,0.22
1764,510300.SH,20160630,600606.SH,8372689.12,773816.0,0.04
1765,510300.SH,20160630,601106.SH,33307556.05,6393005.0,0.16
1766,510300.SH,20160630,600737.SH,27319503.75,2365325.0,0.13
1767,510300.SH,20160630,603959.SH,116681.75,2815.0,0.0
1768,510300.SH,20160630,601898.SH,23365527.48,4528203.0,0.11
1769,510300.SH,20160630,600703.SH,62533259.2,3131360.0,0.3
1770,510300.SH,20160630,002304.SZ,106659014.16,1483023.0,0.51
1771,510300.SH,20160630,002415.SZ,96813377.86,4511341.0,0.47
1772,510300.SH,20160630,600362.SH,27819875.72,2063789.0,0.13
1773,510300.SH,20160630,603737.SH,154038.16,1327.0,0.0
1774,510300.SH,20160630,601668.SH,195427550.64,36734502.0,0.94
1775,510300.SH,20160630,600704.SH,24773420.88,2646733.0,0.12
1776,510300.SH,20160630,000729.SZ,26101364.85,3438915.0,0.13
1777,510300.SH,20160630,000800.SZ,22259011.2,2045865.0,0.11
1778,510300.SH,20160630,600637.SH,78429888.39,3231557.0,0.38
1779,510300.SH,20160630,000413.SZ,37231645.59,4334301.0,0.18
1780,510300.SH,20160630,300168.SZ,20057808.49,771751.0,0.1
1781,510300.SH,20160630,600705.SH,63430194.24,10787448.0,0.31
1782,510300.SH,20160630,600398.SH,37676064.5,3334165.0,0.18
1783,510300.SH,20160630,300003.SZ,39245001.6,2151590.0,0.19
1784,510300.SH,20160630,601901.SH,77125889.64,10068654.0,0.37
1785,510300.SH,20160630,600332.SH,32642702.4,1324785.0,0.16
1786,510300.SH,20160630,601225.SH,24903890.0,4817000.0,0.12
1787,510300.SH,20160630,000061.SZ,25182119.68,2070898.0,0.12
1788,510300.SH,20160630,600535.SH,56654031.6,1584285.0,0.27
1789,510300.SH,20160630,002465.SZ,56132253.16,4512239.0,0.27
1790,510300.SH,20160630,603016.SH,13600.98,1602.0,0.0
1791,510300.SH,20160630,601669.SH,57644625.51,10095381.0,0.28
1792,510300.SH,20160630,601169.SH,257369244.95,24818635.0,1.24
1793,510300.SH,20160630,000826.SZ,39263929.25,1285235.0,0.19
1794,510300.SH,20160630,300059.SZ,115038446.4,5181912.0,0.55
1795,510300.SH,20160630,300511.SZ,191361.36,2872.0,0.0
1796,510300.SH,20160630,600588.SH,32966846.0,1683700.0,0.16
1797,510300.SH,20160630,300070.SZ,55416869.76,3724252.0,0.27
1798,510300.SH,20160630,600369.SH,50291791.44,6927244.0,0.24
1799,510300.SH,20160630,600663.SH,38174682.0,1678008.0,0.18
1800,510300.SH,20160630,000783.SZ,94337986.0,8132585.0,0.45
1801,510300.SH,20160630,000100.SZ,58985676.33,17928777.0,0.28
1802,510300.SH,20160630,601688.SH,151252269.52,7994306.0,0.73
1803,510300.SH,20160630,600547.SH,67659120.42,1738862.0,0.33
1804,510300.SH,20160630,600100.SH,65108777.36,4352191.0,0.31
1805,510300.SH,20160630,600583.SH,37513885.57,5428927.0,0.18
1806,510300.SH,20160630,600038.SH,26194080.76,631487.0,0.13
1807,510300.SH,20160630,600048.SH,135932424.5,15751150.0,0.66
1808,510300.SH,20160630,000027.SZ,19046635.08,2985366.0,0.09
1809,510300.SH,20160630,600873.SH,25482561.12,4103472.0,0.12
1810,510300.SH,20160630,002252.SZ,51545298.0,1367975.0,0.25
1811,510300.SH,20160630,002450.SZ,106325046.9,6217839.0,0.51
1812,510300.SH,20160630,600061.SH,45822348.0,2571400.0,0.22
1813,510300.SH,20160630,600027.SH,29279428.2,5915036.0,0.14
1814,510300.SH,20160630,600867.SH,48495539.28,2343912.0,0.23
1815,510300.SH,20160630,600111.SH,71198890.18,5349278.0,0.34
1816,510300.SH,20160630,600893.SH,67498650.45,1948013.0,0.33
1817,510300.SH,20160630,601021.SH,29658991.86,618669.0,0.14
1818,510300.SH,20160630,600648.SH,16984363.23,861713.0,0.08
1819,510300.SH,20160630,600022.SH,8268693.0,3488900.0,0.04
1820,510300.SH,20160630,603993.SH,37405348.55,9013337.0,0.18
1821,510300.SH,20160630,000009.SZ,51954838.8,3792324.0,0.25
1822,510300.SH,20160630,000778.SZ,25294431.04,5451386.0,0.12
1823,510300.SH,20160630,601808.SH,17878044.6,1471444.0,0.09
1824,510300.SH,20160630,600578.SH,13257240.08,3097486.0,0.06
1825,510300.SH,20160630,600372.SH,25578634.62,1313746.0,0.12
1826,510300.SH,20160630,002475.SZ,42451683.15,2160391.0,0.2
1827,510300.SH,20160630,601186.SH,83973277.92,8431052.0,0.4
1828,510300.SH,20160630,600489.SH,48505051.04,4315396.0,0.23
1829,510300.SH,20160630,601016.SH,5173530.0,521000.0,0.02
1830,510300.SH,20160630,600804.SH,50913710.19,2792853.0,0.25
1831,510300.SH,20160630,002007.SZ,35830602.8,1141102.0,0.17
1832,510300.SH,20160630,002183.SZ,42493168.0,2967400.0,0.2
1833,510300.SH,20160630,600887.SH,247737987.69,14861307.0,1.19
1834,510300.SH,20160630,000858.SZ,151656258.79,4662043.0,0.73
1835,510300.SH,20160630,600585.SH,71012618.46,4883949.0,0.34
1836,510300.SH,20160630,600317.SH,16292976.0,4849100.0,0.08
1837,510300.SH,20160630,600015.SH,129843792.44,13128796.0,0.63
1838,510300.SH,20160630,600340.SH,52884705.92,2169184.0,0.26
1839,510300.SH,20160630,000750.SZ,38153964.02,5162918.0,0.18
1840,510300.SH,20160630,001979.SZ,82393101.0,5781972.0,0.4
1841,510300.SH,20160630,600741.SH,42519285.24,3034924.0,0.21
1842,510300.SH,20160630,600685.SH,14064529.2,554595.0,0.07
1843,510300.SH,20160630,002008.SZ,47565464.84,2082551.0,0.23
1844,510300.SH,20160630,603339.SH,151995.06,2793.0,0.0
1845,510300.SH,20160630,601928.SH,19600995.58,1859677.0,0.09
1846,510300.SH,20160630,000963.SZ,38431412.6,570199.0,0.19
1847,510300.SH,20160630,601628.SH,85834114.32,4122676.0,0.41
1848,510300.SH,20160630,300017.SZ,85294608.0,1269265.0,0.41
1849,510300.SH,20160630,601939.SH,83467009.5,17572002.0,0.4
1850,510300.SH,20160630,601336.SH,78001492.0,1930730.0,0.38
1851,510300.SH,20160630,600066.SH,64759206.6,3270667.0,0.31
1852,510300.SH,20160630,300510.SZ,92219.4,1365.0,0.0
1853,510300.SH,20160630,600485.SH,49701437.2,2785955.0,0.24
1854,510300.SH,20160630,600900.SH,189156116.45,15144605.0,0.91
1855,510300.SH,20160630,000559.SZ,44108641.2,2827477.0,0.21
1856,510300.SH,20160630,002424.SZ,16229472.8,943574.0,0.08
1857,510300.SH,20160630,600959.SH,20842293.96,1493001.0,0.1
1858,510300.SH,20160630,300520.SZ,9306.3,926.0,0.0
1859,510300.SH,20160630,002292.SZ,38064233.7,1270926.0,0.18
1860,510300.SH,20160630,600098.SH,13937586.0,1782300.0,0.07
1861,510300.SH,20160630,300024.SZ,68396546.82,2693838.0,0.33
1862,510300.SH,20160630,601088.SH,67956045.78,4829854.0,0.33
1863,510300.SH,20160630,600005.SH,27585344.4,9994690.0,0.13
1864,510300.SH,20160630,600177.SH,51902346.93,3763767.0,0.25
1865,510300.SH,20160630,000166.SZ,91746851.37,10909257.0,0.44
1866,510300.SH,20160630,600153.SH,40189908.0,3349159.0,0.19
1867,510300.SH,20160630,600170.SH,25106400.68,6555196.0,0.12
1868,510300.SH,20160630,000709.SZ,28798100.02,10396426.0,0.14
1869,510300.SH,20160630,000415.SZ,34392578.0,5042900.0,0.17
1870,510300.SH,20160630,601933.SH,41439627.04,10033808.0,0.2
1871,510300.SH,20160630,000402.SZ,35566860.24,3659142.0,0.17
1872,510300.SH,20160630,000686.SZ,44832505.36,3472696.0,0.22
1873,510300.SH,20160630,601958.SH,18381347.0,2255380.0,0.09
1874,510300.SH,20160630,601608.SH,16410757.59,3056007.0,0.08
1875,510300.SH,20160630,002152.SZ,28743416.52,1748383.0,0.14
1876,510300.SH,20160630,600016.SH,516950225.59,57889163.0,2.49
1877,510300.SH,20160630,000039.SZ,25918006.92,1829076.0,0.12
1878,510300.SH,20160630,601988.SH,165654252.06,51605686.0,0.8
1879,510300.SH,20160630,002802.SZ,24565.32,1629.0,0.0
1880,510300.SH,20160630,600518.SH,115211198.06,7584674.0,0.56
1881,510300.SH,20160630,000069.SZ,51428896.0,8035765.0,0.25
1882,510300.SH,20160630,000738.SZ,33650443.2,1274638.0,0.16
1883,510300.SH,20160630,601919.SH,44836313.68,8826046.0,0.22
1884,510300.SH,20160630,002594.SZ,93512894.47,1532747.0,0.45
1885,510300.SH,20160630,002081.SZ,37394599.92,3731996.0,0.18
1886,510300.SH,20160630,002236.SZ,46425247.2,3543912.0,0.22
1887,510300.SH,20160630,600000.SH,329741460.0,21178000.0,1.59
1888,510300.SH,20160630,300515.SZ,63508.85,1355.0,0.0
1889,510300.SH,20160630,000839.SZ,55395920.37,2599527.0,0.27
1890,510300.SH,20160630,000156.SZ,16625604.45,896259.0,0.08
1891,510300.SH,20160630,601211.SH,66844146.0,3757400.0,0.32
1892,510300.SH,20160630,000540.SZ,39727326.94,6376778.0,0.19
1893,510300.SH,20160630,000063.SZ,82763553.78,5771517.0,0.4
1894,510300.SH,20160630,600068.SH,39429120.66,6774763.0,0.19
1895,510300.SH,20160630,603000.SH,22381759.07,1347487.0,0.11
1896,510300.SH,20160630,300002.SZ,31114371.12,2924283.0,0.15
1897,510300.SH,20160630,002230.SZ,72900917.1,2219206.0,0.35
1898,510300.SH,20160630,601118.SH,15491432.84,2771276.0,0.07
1899,510300.SH,20160630,601992.SH,23097363.75,2980305.0,0.11
1900,510300.SH,20160630,601766.SH,205699505.13,22431789.0,0.99
1901,510300.SH,20160630,600688.SH,32814059.4,5379354.0,0.16
1902,510300.SH,20160630,600050.SH,79151386.02,20774642.0,0.38
1903,510300.SH,20160630,600030.SH,312999039.45,19285215.0,1.51
1904,510300.SH,20160630,600871.SH,15651456.0,4075900.0,0.08
1905,510300.SH,20160630,600009.SH,61422721.9,2357878.0,0.3
1906,510300.SH,20160630,000725.SZ,134420992.86,58190906.0,0.65
1907,510300.SH,20160630,000883.SZ,22070867.38,4766926.0,0.11
1908,510300.SH,20160630,002673.SZ,84937609.62,3284517.0,0.41
1909,510300.SH,20160630,000568.SZ,50687267.4,1706642.0,0.24
1910,510300.SH,20160630,600188.SH,9260338.04,846466.0,0.04
1911,510300.SH,20160630,601888.SH,49328275.86,1121607.0,0.24
1912,510300.SH,20160630,601258.SH,27753852.5,10092310.0,0.13
1913,510300.SH,20160630,002241.SZ,64181968.2,2237865.0,0.31
1914,510300.SH,20160630,002146.SZ,21563337.6,3208830.0,0.1
1915,510300.SH,20160630,002399.SZ,16175066.22,926407.0,0.08
1916,510300.SH,20160630,000423.SZ,69154892.64,1309008.0,0.33
1917,510300.SH,20160630,300104.SZ,116818560.43,2207873.0,0.56
1918,510300.SH,20160630,002195.SZ,21607049.0,1758100.0,0.1
1919,510300.SH,20160630,601009.SH,83640054.06,8907354.0,0.4
1920,510300.SH,20160630,002456.SZ,52607320.5,1783299.0,0.25
1921,510300.SH,20160630,600037.SH,24958195.47,1640907.0,0.12
1922,510300.SH,20160630,601166.SH,497414717.64,32638761.0,2.4
1923,510300.SH,20160630,300124.SZ,45485783.2,2344628.0,0.22
1924,510300.SH,20160630,000825.SZ,17580492.52,5563447.0,0.08
1925,510300.SH,20160630,600010.SH,68365940.5,23904175.0,0.33
1926,510300.SH,20160630,600376.SH,26736928.0,2404400.0,0.13
1927,510300.SH,20160630,601398.SH,248353744.32,55935528.0,1.2
1928,510300.SH,20160630,000917.SZ,45760032.06,2768302.0,0.22
1929,510300.SH,20160630,000999.SZ,22258422.2,919010.0,0.11
1930,510300.SH,20160630,002739.SZ,86259320.9,1079591.0,0.42
1931,510300.SH,20160630,601098.SH,32027172.8,1768480.0,0.15
1932,510300.SH,20160630,002385.SZ,40417079.56,5014526.0,0.19
1933,510300.SH,20160630,000768.SZ,53790480.92,2731868.0,0.26
1934,510300.SH,20160630,600276.SH,137895492.63,3437933.0,0.66
1935,510300.SH,20160630,002129.SZ,30827326.64,3718616.0,0.15
1936,510300.SH,20160630,600019.SH,59154970.7,12072443.0,0.29
1937,510300.SH,20160630,600221.SH,45812269.4,14451820.0,0.22
1938,510300.SH,20160630,000002.SZ,439535398.75,17991625.0,2.12
1939,510300.SH,20160630,601618.SH,44060009.58,11940382.0,0.21
1940,510300.SH,20160630,600820.SH,32382815.88,3859692.0,0.16
1941,510300.SH,20160630,000977.SZ,32897043.55,1402859.0,0.16
1942,510300.SH,20160630,601288.SH,299499564.8,93593614.0,1.44
1943,510300.SH,20160630,601857.SH,86066614.08,11904096.0,0.42
1944,510300.SH,20160630,603885.SH,10857000.0,413600.0,0.05
1945,510300.SH,20160630,600674.SH,44637808.18,5404093.0,0.22
1946,510300.SH,20160630,600998.SH,12804327.58,731258.0,0.06
1947,510300.SH,20160630,300027.SZ,65000895.78,4800657.0,0.31
1948,510300.SH,20160630,601998.SH,42605757.81,7514243.0,0.21
1949,510300.SH,20160630,300133.SZ,26848752.3,1724390.0,0.13
1950,510300.SH,20160630,000338.SZ,46695755.7,5978970.0,0.23
1951,510300.SH,20160630,601377.SH,84724613.35,11464765.0,0.41
1952,510300.SH,20160630,600104.SH,164378745.14,8101466.0,0.79
1953,510300.SH,20160630,601788.SH,48556917.64,2866406.0,0.23
1954,510300.SH,20160630,600115.SH,54998729.74,8320534.0,0.27
1955,510300.SH,20160630,601991.SH,28482739.49,7322041.0,0.14
1956,510300.SH,20160630,002422.SZ,31938242.06,2072566.0,0.15
1957,510300.SH,20160630,000792.SZ,38801781.7,1838947.0,0.19
1958,510300.SH,20160630,601600.SH,50634873.77,13431001.0,0.24
1959,510300.SH,20160630,300251.SZ,24884264.08,2152618.0,0.12
1960,510300.SH,20160630,601179.SH,25423484.58,5014494.0,0.12
1961,510300.SH,20160630,600570.SH,81207276.48,1216224.0,0.39
1962,510300.SH,20160630,000651.SZ,270127605.32,14054506.0,1.3
1963,510300.SH,20160630,002153.SZ,21155863.08,801966.0,0.1
1964,510300.SH,20160630,000793.SZ,47001066.84,4757193.0,0.23
1965,510300.SH,20160630,300015.SZ,34773528.01,951917.0,0.17
1966,510300.SH,20160630,002568.SZ,7542964.0,342862.0,0.04
1967,510300.SH,20160630,600028.SH,121509787.28,25743599.0,0.59
1968,510300.SH,20160630,000712.SZ,22596720.24,1088474.0,0.11
1969,510300.SH,20160630,601333.SH,32522234.37,8317707.0,0.16
1970,510300.SH,20160630,600886.SH,54925345.2,8322022.0,0.26
1971,510300.SH,20160630,600031.SH,46755767.96,9313898.0,0.23
1972,510300.SH,20160630,000333.SZ,185597092.56,7824498.0,0.89
1973,510300.SH,20160630,000898.SZ,16981457.83,4433801.0,0.08
1974,510300.SH,20160630,600666.SH,18030012.0,518700.0,0.09
1975,510300.SH,20160630,600875.SH,28834475.82,2936301.0,0.14
1976,510300.SH,20160630,601198.SH,57091057.92,2335968.0,0.28
1977,510300.SH,20160630,600582.SH,17120700.0,3804600.0,0.08
1978,510300.SH,20160630,601800.SH,39135134.61,3716537.0,0.19
1979,510300.SH,20160630,600109.SH,59931459.92,4445954.0,0.29
1980,510300.SH,20160630,600074.SH,31843114.44,2134257.0,0.15
1981,510300.SH,20160630,000538.SZ,83442817.3,1297711.0,0.4
1982,510300.SH,20160630,000001.SZ,146931420.3,16888669.0,0.71
1983,510300.SH,20160630,601018.SH,45730624.5,9238510.0,0.22
1984,510300.SH,20160630,600150.SH,37166854.2,1669670.0,0.18
1985,510300.SH,20160630,601328.SH,355875548.51,63210577.0,1.72
1986,510300.SH,20160630,601633.SH,24158858.56,2862424.0,0.12
1987,510300.SH,20160630,603101.SH,106248.66,3563.0,0.0
1988,510300.SH,20160630,000625.SZ,75276438.63,5506689.0,0.36
1989,510300.SH,20160630,300518.SZ,61186.1,1306.0,0.0
1990,510300.SH,20160630,600252.SH,29905425.34,6890651.0,0.14
1991,510300.SH,20160630,603958.SH,34394.0,2372.0,0.0
1992,510300.SH,20160630,600895.SH,35307256.8,1952835.0,0.17
1993,510300.SH,20160630,600690.SH,66063674.64,7439603.0,0.32
1994,510300.SH,20160630,000776.SZ,121386830.76,7242651.0,0.59
1995,510300.SH,20160630,601111.SH,42766200.36,6326361.0,0.21
1996,510300.SH,20160331,000002.SZ,439535398.75,17991625.0,1.86
1997,510300.SH,20160331,601328.SH,369559345.89,66348177.0,1.56
1998,510300.SH,20160331,600016.SH,758782494.93,83291163.0,3.2
1999,510300.SH,20160331,601318.SH,970590759.87,30512127.0,4.1
2000,510300.SH,20160331,601166.SH,583068818.28,37544676.0,2.46
2001,510300.SH,20160331,600519.SH,367742180.68,1484987.0,1.55
2002,510300.SH,20160331,601288.SH,344974956.8,107804674.0,1.46
2003,510300.SH,20160331,600000.SH,472783296.26,26368282.0,2.0
2004,510300.SH,20160331,600036.SH,467275852.47,29041383.0,1.97
2005,510300.SH,20160331,600030.SH,394829187.0,22181415.0,1.67
2006,510300.SH,20151231,000831.SZ,27372727.8,1322354.0,0.13
